UltimateParentAccountID,Revenue,Employees,GlobalRegion,Industry,NAICSCode,NAICSCodeDescription,FirstPurchase,HoldingCompany
00150000010Ms85AAC,3,5,North America,Healthcare,621111,Offices of Physicians (except Mental Health Specialists) ,3/31/2014,FALSE
00150000010Ms92AAC,1,5,North America,Education,611310,"Colleges, Universities, and Professional Schools ",7/14/2008,FALSE
00150000010MSaCAAW,1,1,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,7/25/2018,FALSE
00150000010MSDzAAO,1,5,North America,Healthcare,622110,General Medical and Surgical Hospitals ,4/2/2020,FALSE
00150000010MSwVAAW,3,6,APAC,High Tech,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,5/5/2020,FALSE
00150000010MSXKAA4,2,2,North America,Engineering Construction & Operation,236115,New Single-Family Housing Construction (except For-Sale Builders) ,3/27/2015,FALSE
00150000010MT42AAG,1,4,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",3/31/2015,FALSE
00150000010MT54AAG,1,4,EMEA,Banking,523910,Miscellaneous Intermediation ,9/27/2018,FALSE
00150000010MTgSAAW,1,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,8/5/2020,FALSE
00150000010MTi2AAG,1,3,EMEA,Banking,523120,Securities Brokerage ,3/19/2021,FALSE
00150000010MTKzAAO,3,6,APAC,Manufacturing,332321,Metal Window and Door Manufacturing ,12/24/2020,FALSE
00150000010MTWTAA4,2,5,EMEA,Engineering Construction & Operation,541330,Engineering Services,6/28/2019,FALSE
00150000010MTxcAAG,2,5,APAC,Consumer Products,335220,NA,1/18/2018,FALSE
00150000010MU8AAAW,3,4,APAC,Retail,443141,Household Appliance Stores ,11/1/2019,FALSE
00150000010MUcxAAG,3,4,EMEA,Banking,525910,Open-End Investment Funds ,11/10/2020,FALSE
00150000010MUDEAA4,4,7,EMEA,Banking,523910,Miscellaneous Intermediation ,6/30/2014,FALSE
00150000010MUElAAO,2,3,EMEA,Professional & Business Services,541910,Marketing Research and Public Opinion Polling,12/9/2013,FALSE
00150000010MUEOAA4,3,6,North America,Healthcare,531120,Lessors of Nonresidential Buildings (except Miniwarehouses) ,10/29/2018,FALSE
00150000010MUhvAAG,3,6,APAC,Wholesale,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers ",5/19/2015,FALSE
00150000010MUzgAAG,1,5,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,3/31/2016,FALSE
00150000010MV2IAAW,4,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,1/27/2011,FALSE
00150000010MVgTAAW,3,5,EMEA,Manufacturing,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,9/12/2013,FALSE
00150000010MVxdAAG,4,6,APAC,Manufacturing,325620,Toilet Preparation Manufacturing,4/16/2012,FALSE
00150000010MVXFAA4,1,4,EMEA,High Tech,518210,"Data Processing, Hosting, and Related Services",12/17/2019,FALSE
00150000010MW8wAAG,2,4,North America,Engineering Construction & Operation,236220,Commercial and Institutional Building Construction ,12/12/2019,FALSE
00150000010MWceAAG,1,4,North America,Banking,523930,Investment Advice ,8/9/2013,TRUE
00150000010MWEIAA4,1,7,EMEA,Wholesale,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,6/13/2013,FALSE
00150000010MWHDAA4,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,1/22/2021,FALSE
00150000010MWluAAG,5,7,EMEA,Government,561510,Travel Agencies,9/24/2015,FALSE
00150000010MWN4AAO,1,1,North America,Utilities,221118,Other Electric Power Generation ,3/30/2020,FALSE
00150000010MWpVAAW,4,6,APAC,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,6/2/2019,FALSE
00150000010MWqUAAW,2,4,APAC,Engineering Construction & Operation,238220,"Plumbing, Heating, and Air-Conditioning Contractors ",3/16/2021,FALSE
00150000010MWreAAG,2,3,APAC,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,8/18/2020,FALSE
00150000010MWsZAAW,2,6,EMEA,Consumer Products,311351,Chocolate and Confectionery Manufacturing from Cacao Beans ,1/5/2017,FALSE
00150000010MWVFAA4,3,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/7/2013,FALSE
00150000010MWvIAAW,5,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,2/22/2019,FALSE
00150000010MXauAAG,3,6,EMEA,Professional & Business Services,541110,Offices of Lawyers,9/24/2014,FALSE
00150000010MXHXAA4,2,5,APAC,Manufacturing,334514,Totalizing Fluid Meter and Counting Device Manufacturing ,12/17/2020,FALSE
00150000010MXIfAAO,3,6,EMEA,Banking,813410,Civic and Social Organizations ,12/24/2019,FALSE
00150000010MXnXAAW,1,3,North America,Engineering Construction & Operation,237110,Water and Sewer Line and Related Structures Construction ,6/27/2018,FALSE
00150000010MXS4AAO,6,4,Latin America,Banking,551111,Offices of Bank Holding Companies ,10/28/2011,FALSE
00150000010MXZBAA4,5,6,APAC,High Tech,334413,Semiconductor and Related Device Manufacturing ,5/7/2019,FALSE
00150000010MYnNAAW,2,4,Latin America,Banking,523910,Miscellaneous Intermediation ,7/6/2012,FALSE
00150000010MYo4AAG,2,7,EMEA,Professional & Business Services,561320,Temporary Help Services,3/21/2018,FALSE
00150000010MYrdAAG,2,3,APAC,Manufacturing,325212,Synthetic Rubber Manufacturing ,9/17/2020,FALSE
00150000010MYTSAA4,6,7,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,5/6/2016,FALSE
00150000010MYU7AAO,4,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,4/30/2010,FALSE
00150000010MYVKAA4,6,7,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,12/13/2013,FALSE
00150000010MYZ0AAO,2,6,North America,Government,921110,Executive Offices ,10/10/2019,FALSE
00150000010MZaJAAW,1,3,North America,Engineering Construction & Operation,237210,Land Subdivision ,12/31/2020,FALSE
00150000010MZB0AAO,2,2,APAC,Banking,531312,Nonresidential Property Managers ,10/13/2020,FALSE
00150000010MZDGAA4,1,4,EMEA,Government,921110,Executive Offices ,3/10/2021,FALSE
00150000010MZFCAA4,5,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,2/3/2014,FALSE
00150000010MZkKAAW,1,4,North America,Media,711212,Racetracks ,3/8/2021,FALSE
00150000010MZsRAAW,1,3,North America,Engineering Construction & Operation,237210,Land Subdivision ,6/30/2016,FALSE
00150000010MZt9AAG,4,7,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,9/3/2015,FALSE
00150000010MZtDAAW,3,4,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,10/21/2013,FALSE
00150000010MZtXAAW,2,3,North America,Engineering Construction & Operation,236220,Commercial and Institutional Building Construction ,3/31/2016,FALSE
00150000010MZYMAA4,3,6,APAC,Automotive,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",6/30/2020,FALSE
00150000012EMDQAA4,1,3,North America,Chemicals,325199,All Other Basic Organic Chemical Manufacturing ,12/27/2020,FALSE
001500000132kRXAAY,6,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/3/2016,FALSE
001500000132lHSAAY,3,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/9/2015,FALSE
001500000132mCWAAY,2,5,EMEA,Media,511110,Newspaper Publishers ,3/25/2016,FALSE
001500000132wm2AAA,3,5,EMEA,High Tech,518210,"Data Processing, Hosting, and Related Services",6/29/2016,FALSE
001500000132xBvAAI,4,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,4/26/2021,FALSE
00150000013317RAAQ,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/26/2021,FALSE
0015000001332ggAAA,1,5,EMEA,Government,921190,Other General Government Support ,12/15/2015,FALSE
0015000001338pvAAA,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/4/2019,FALSE
001500000133BWMAA2,1,5,EMEA,Healthcare,622110,General Medical and Surgical Hospitals ,6/3/2012,FALSE
001500000133BXxAAM,1,6,EMEA,Government,531210,Offices of Real Estate Agents and Brokers,8/28/2020,FALSE
001500000133CKfAAM,3,5,EMEA,Manufacturing,322299,All Other Converted Paper Product Manufacturing ,11/16/2018,FALSE
001500000133CKUAA2,2,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,4/22/2010,FALSE
001500000133CRFAA2,4,4,EMEA,High Tech,541511,Custom Computer Programming Services ,7/16/2012,FALSE
001500000133FiqAAE,2,5,EMEA,Professional & Business Services,561499,All Other Business Support Services ,10/13/2020,FALSE
001500000133H5EAAU,2,6,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",8/17/2018,FALSE
001500000133JgwAAE,2,1,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/23/2020,FALSE
001500000133JhhAAE,2,5,EMEA,Retail,443141,Household Appliance Stores ,12/11/2013,FALSE
001500000134Nq1AAE,1,1,EMEA,Utilities,221210,Natural Gas Distribution ,6/17/2016,FALSE
00150000013Ro9aAAC,3,5,EMEA,Banking,522110,Commercial Banking ,4/11/2019,FALSE
00150000013SpN8AAK,4,5,North America,Banking,522110,Commercial Banking ,11/29/2011,FALSE
00150000013U2zqAAC,2,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",3/14/2008,FALSE
00150000013U3DDAA0,2,5,North America,Education,611310,"Colleges, Universities, and Professional Schools ",6/19/2007,FALSE
00150000013U3FAAA0,2,4,North America,Education,622110,General Medical and Surgical Hospitals ,3/31/2016,FALSE
00150000013U3UlAAK,5,7,North America,Healthcare,622110,General Medical and Surgical Hospitals ,10/18/2011,FALSE
00150000013xtgsAAA,1,4,APAC,Government,926110,Administration of General Economic Programs ,6/22/2015,FALSE
001500000147LsXAAU,1,5,North America,Education,611699,All Other Miscellaneous Schools and Instruction ,10/15/2015,FALSE
00150000014VMwQAAW,3,6,EMEA,Banking,525990,Other Financial Vehicles ,8/17/2015,FALSE
00150000015uA0rAAE,6,8,North America,High Tech,541511,Custom Computer Programming Services ,9/12/2012,FALSE
00150000016tQN4AAM,2,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/5/2014,FALSE
00150000016XjNSAA0,1,2,North America,High Tech,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities ",9/25/2018,FALSE
00150000016zQwnAAE,1,5,North America,Media,511110,Newspaper Publishers ,7/24/2009,FALSE
001500000170OxYAAU,1,5,North America,Government,921110,Executive Offices ,3/12/2010,FALSE
001500000170PGBAA2,2,5,North America,Government,921110,Executive Offices ,11/9/2018,FALSE
001500000170PLpAAM,3,5,North America,Government,921110,Executive Offices ,4/28/2015,FALSE
001500000170Q1WAAU,2,6,North America,Government,923120,Administration of Public Health Programs ,12/18/2018,FALSE
001500000170QO6AAM,2,5,North America,Government,921110,Executive Offices ,8/27/2020,FALSE
0015000001793EKAAY,2,5,EMEA,Professional & Business Services,561621,Security Systems Services (except Locksmiths) ,4/23/2013,FALSE
0015000001793n5AAA,1,1,EMEA,Engineering Construction & Operation,541330,Engineering Services,11/17/2020,FALSE
00150000017fsgDAAQ,1,2,EMEA,Telecommunications,517911,Telecommunications Resellers ,12/18/2020,FALSE
00150000017g2DLAAY,3,5,EMEA,Professional & Business Services,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,7/22/2019,FALSE
001500000183AvyAAE,5,7,North America,High Tech,511210,Software Publishers,12/5/2011,FALSE
001500000184gTgAAI,2,1,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,8/31/2018,FALSE
001500000184Re9AAE,2,4,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,9/15/2016,FALSE
001500000184RpMAAU,3,2,APAC,Manufacturing,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,10/13/2011,FALSE
001500000184SeoAAE,2,5,APAC,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,6/12/2018,FALSE
001500000184SPKAA2,1,5,APAC,Hospitality,722320,Caterers,11/4/2020,FALSE
00150000018jAvdAAE,2,6,EMEA,Government,921110,Executive Offices ,3/30/2019,FALSE
00150000018tn8QAAQ,2,5,North America,Banking,531210,Offices of Real Estate Agents and Brokers,12/23/2020,FALSE
00150000018tnkPAAQ,1,4,North America,Government,92112,NA,9/6/2016,FALSE
00150000018tnVyAAI,2,5,North America,Banking,551111,Offices of Bank Holding Companies ,5/29/2020,FALSE
00150000018uNQFAA2,2,5,North America,Banking,531210,Offices of Real Estate Agents and Brokers,1/26/2018,FALSE
001500000194g6YAAQ,6,8,North America,Retail,446110,Pharmacies and Drug Stores ,11/26/2012,FALSE
001500000194h0HAAQ,4,6,APAC,Government,921190,Other General Government Support ,6/23/2014,FALSE
00150000019aLzxAAE,2,5,EMEA,Retail,452319,NA,2/18/2016,FALSE
00150000019Wpy5AAC,4,5,APAC,Professional & Business Services,541512,Computer Systems Design Services ,12/23/2020,FALSE
0015000001Agf9bAAB,4,8,EMEA,Professional & Business Services,484121,"General Freight Trucking, Long-Distance, Truckload ",11/20/2017,FALSE
0015000001Agf9dAAB,5,8,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,4/29/2010,FALSE
0015000001Agf9kAAB,3,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,5/28/2010,FALSE
0015000001Agf9pAAB,3,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,9/13/2016,FALSE
0015000001Agf9wAAB,2,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,8/3/2016,FALSE
0015000001Agf9WAAR,6,5,North America,Oil & Gas,211120,NA,7/18/2016,FALSE
0015000001Agf9YAAR,5,7,EMEA,Healthcare,551112,Offices of Other Holding Companies ,2/27/2009,FALSE
0015000001AgfaDAAR,1,3,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",5/2/2014,FALSE
0015000001AgfAkAAJ,4,5,EMEA,Professional & Business Services,561499,All Other Business Support Services ,5/13/2011,FALSE
0015000001AgfANAAZ,1,3,EMEA,Automotive,336991,"Motorcycle, Bicycle, and Parts Manufacturing ",1/4/2021,FALSE
0015000001AgfcEAAR,3,6,EMEA,Professional & Business Services,541611,Administrative Management and General Management Consulting Services ,10/24/2007,FALSE
0015000001AgflJAAR,2,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/28/2020,FALSE
0015000001AgfnyAAB,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/26/2021,FALSE
0015000001Agg0XAAR,2,5,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,10/2/2020,FALSE
0015000001Agg9tAAB,1,3,EMEA,Banking,525990,Other Financial Vehicles ,11/30/2016,FALSE
0015000001AggBpAAJ,6,7,EMEA,Government,921190,Other General Government Support ,12/27/2010,FALSE
0015000001AggKmAAJ,3,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,7/30/2019,FALSE
0015000001AggKqAAJ,5,6,EMEA,Government,921190,Other General Government Support ,10/3/2011,FALSE
0015000001AggMsAAJ,5,5,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,9/30/2019,FALSE
0015000001AggOhAAJ,5,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/29/2020,FALSE
0015000001AggOSAAZ,3,7,EMEA,Professional & Business Services,541990,"All Other Professional, Scientific, and Technical Services",5/16/2011,FALSE
0015000001AggURAAZ,4,7,EMEA,Banking,522110,Commercial Banking ,6/18/2019,FALSE
0015000001AgknGAAR,2,1,EMEA,Professional & Business Services,481219,Other Nonscheduled Air Transportation ,7/5/2011,FALSE
0015000001AgkoYAAR,2,2,EMEA,Insurance,524113,Direct Life Insurance Carriers ,2/14/2020,FALSE
0015000001AgkpQAAR,6,8,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",4/15/2013,FALSE
0015000001AgkrwAAB,4,5,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",11/29/2011,FALSE
0015000001Agks3AAB,5,7,EMEA,Banking,525910,Open-End Investment Funds ,12/21/2018,FALSE
0015000001AgkX9AAJ,5,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/13/2011,FALSE
0015000001AglphAAB,2,6,EMEA,Professional & Business Services,541199,All Other Legal Services ,6/25/2021,FALSE
0015000001AglpnAAB,4,4,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",9/30/2019,FALSE
0015000001AgTqKAAV,3,6,North America,Engineering Construction & Operation,237120,Oil and Gas Pipeline and Related Structures Construction ,2/13/2018,FALSE
0015000001AgTrIAAV,5,5,North America,Professional & Business Services,551112,Offices of Other Holding Companies ,10/14/2016,TRUE
0015000001AgTs1AAF,2,7,EMEA,Professional & Business Services,561499,All Other Business Support Services ,8/17/2011,FALSE
0015000001AgTsQAAV,2,4,North America,Manufacturing,335911,Storage Battery Manufacturing ,8/11/2010,FALSE
0015000001AgTwhAAF,1,5,North America,Professional & Business Services,812191,Diet and Weight Reducing Centers ,5/18/2012,FALSE
0015000001AgYbbAAF,5,8,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/29/2012,FALSE
0015000001AgZjBAAV,1,3,EMEA,Banking,523910,Miscellaneous Intermediation ,12/16/2020,FALSE
0015000001AgZRAAA3,1,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,4/28/2021,FALSE
0015000001BcyasAAB,2,4,APAC,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,2/26/2019,FALSE
0015000001BfWPSAA3,3,6,North America,High Tech,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",6/30/2010,FALSE
0015000001BimVgAAJ,2,6,North America,Education,611310,"Colleges, Universities, and Professional Schools ",8/13/2008,FALSE
0015000001DkBP9AAN,3,3,EMEA,Government,523920,Portfolio Management ,3/29/2018,FALSE
0015000001DkBRuAAN,2,3,EMEA,Government,561499,All Other Business Support Services ,8/21/2020,FALSE
0015000001DwFHaAAN,1,3,North America,High Tech,541511,Custom Computer Programming Services ,3/8/2018,FALSE
0015000001F8d0gAAB,6,7,EMEA,Retail,447190,Other Gasoline Stations ,4/7/2016,FALSE
0015000001F8dxLAAR,3,6,EMEA,Professional & Business Services,561499,All Other Business Support Services ,6/12/2013,FALSE
0015000001Fhy2AAAR,1,5,APAC,Banking,522110,Commercial Banking ,6/28/2021,FALSE
0015000001Fi9TsAAJ,1,5,EMEA,Government,926110,Administration of General Economic Programs ,12/27/2019,FALSE
